|tweet|clase
244|¿Qué opina Inma Castilla de Cortazar sobre el numerito de Bildu en la ETB? Estará con nosotros en el @TelediarioInter 20:30|0
245|La Generalitat dice que no tiene dinero para pagar funcionarios. En el @TelediarioInter 20:30 les contamos para qué sí que tiene dinero.|0
246|No se sostiene que sigan negando que Rubalcaba y Chacon están tras manifiestos. Todo se precipitara. Apuesta: Rubalcaba da el paso el martes|0
247|Y yo... RT @YaisaGordillo @aarbeloa17 sigo esperando el Twitter del Chori.|0
248|RT @Charodona: @sevillajordi  injusto q ante la paridad se hable de la mujer no preparada y q al hombre se le suponga siempre preparación|0
249|Me ponen nervioso los que en los partidos benéficos se traen las espinilleras de casa...|0
250|Un puñado de antiabortistas  emplazaron al gobierno Rajoy ante la Moncloa. La enseñanza es: Para  resistir o exigir el que no llora no mama|0
251|RT @karlabenitez111: @paurubio hoooomg santa no me trajo nada.. Snif,snif:’( por portarte mal ho  ho ho|0
252|Por lo que contáis, accidente N-V Móstoles dir Madrid. Media hora para 1 km... Y lo que queda... Feliz Navidad|0
253|Luis de Guindos confirma que España volverá a entrar en recesión. Prefiero la verdad, por dura que sea, a que nos mientan con #Brotesverdes|0
254|No puedo fumar, ni comer carne, no puedo tirar cohetes. No puedo beber más de la cuenta, ni hacer ruido, ni tuitear a lo loco#navidadeslight|0
255|De modo q @pepegrinan entra a presidir la Junta de Andalucia tras la marcha de Chaves y todos calladitos...y ahora a freír a Ana Botella...|0
256|Por cierto no dije que jessica se aprovechara de mi lean bien....dije que veremos quien se aprovecha de quien en el futuro|0
257|"2 minutos de aplausos al rey. @cayo_Lara no aplaudió @jerkoreka poco R. Díez menos y @agarzon los vio como ""una farsa"" https://t.co/J33E1Mxr"|0
258|Currin amenazó a Rajoy con echarle a la opinión pública encima si no continuaba con el proceso de paz. @TelediarioInter 20:30|0
259|Ya camino a Madrid.. Que nervios.. Juego fataaaaaaaallll... Iker @#¥&gt;“%@|0
260|"""...cuentas bancarias que había aperturado"" dice un portavoz policial en la radio #horror"|0
261|Diooooos Santiago Segura va en mi equipo.. Creo que ahora si.. Puedo confirmar que serâ un desastre|0
262|Arenas: Es cínico que la Junta aplauda 8 años a ZP y en 7 días critique a Rajoy http://t.co/zJPknJrb via @elmundoes|0
263|El Congreso manda una advertencia a los fotógrafos por e-mail: si sacan fotos indebidas se les retirará la acreditación un año máximo|0
264|En el @TelediarioInter 20:30 estaremos en directo en la manifestación provoida frente a Dator.|0
265|Grecia;  el Gobiefno nuevo no es capaz de mantener compromisos.  http://t.co/hP9RBW1s|0
266|"Jajajja! RT @AlbertoPereiro Ahí teneis la cara de Iker. Un poema! ""Parece que me he peleado con Rocky Balbao"" dice.... http://t.co/FjEIwQ0O"|0
267|dónde lo has mandado?“@pilarmontero6:  y ls mail xk no ls respndes? Cntrata a alguien aunke sea...@guillermovara o ibarra eran + accesibles”|0
268|Buenos días. Cuando despertaron, los problemas seguían ahí. Y ellos, con resaca.|0
269|RT en  @OndaCero_es “@A3Noticias: Interior suprimirá el mando común de la Policía y la Guardia Civil http://t.co/h3hnXsF4”|0
270|Ahí está. Imputan a Iñaki Urdangarin por sus negocios en el Instituto Nóos http://t.co/2F2Rg3TE vía @elmundoes|0
271|El volcán de #ElHierro vuelve a emitir material fino y humeante http://t.co/WEKn98A5 vía Ins. Geográfico Nacional|0
272|"Si si, ya se, es ""pensadlo"" y asi lo he puesto. Pero me ha saltado el corrector....y no me he dado cuenta. Perdón."|0
273|Menéame (si quieres): La modestia del ministro Morenés http://t.co/wYKQUGOU|0
274|ajá! “@JulenAriza: mal síntoma, especialmente para Newt Gingrich, que no ha podido conseguir 10.000 firmas en el mismo estado donde vive.”|0
275|Si, si Cosido es Palentino. Este teléfono escribe palabras solo! A veces (soy negada) hahahahahaha|0
276|Rubalcaba ha dado en la clave del problema del PSOE: ser o no ser nacional. Otra cosa es que sea él o no el más apropiado|0
277|Mis lentillas reclaman extracción. Au revoir!|0
278|@David_Busta @puntopelota @jpedrerol @matallanas coño!!! Se me ha ido la señal!?vaya invento el TDT!|0
279|Si soy codueño del PSOE, no puedo aprobar las cuentas, en votos, del Consejero Delegado. Algo, o alguien, ha fallado y debe cambiar.|0
280|La rebaja de las retribuciones y el retraso en los pagos pone en peligro el turno de oficio en la Comunidad Valenciana. http://t.co/VxTNIWz7|0
281|"""Proteger a los más débiles"": Pensiones subirán 1%, prórroga 400 euros parados, ""y no se recorta el sueldo a"" los funcionarios"|0
282|Estos es la ruina!!!!|0
283|Ya os dije que iba a haber sorpresas. No podía contarlo. Gobierno anuncia medidas al hallar un déficit del 8% http://t.co/qsIImb27|0
284|"¿Un esfuerzo ""a los que más tienen"" es un esfuerzo a todos los que pagamos el IRPF?"|0
285|Laspsus de Fátima Báñez: acaba de bajar el salario mínimo interprofesional. Ha dicho 640 euros, y son 641. Ahora rectifica|0
286|No es razonable que patronal,sindicatos y partidos se rebajen sus cuantiosísimas subvenciones tan sólo un 20%,la sociedad no va a tolerarlo!|0
287|los numeros no salen el 0,75% de 16.000€ son 120. Hacienda dice que son 58   ¿como calculan?. Y la siguiente escala tampoco sale.|0
288|¿Por qué sólo se recortan un 20% a sindicatos, patronal y partidos? @TelediarioInter 20:30|0
289|Y aquí otra muestra (de que sabían lo del 8%) hace un mes http://t.co/LY9t5DaD|0
290|Más de hemerotecas y videotecas. Con el tema de los impuestos se PP se mojó mucho. Y ahora se le vuelve en contra:http://t.co/UEbgaV6c”|0
291|“@RubiAntonio: tu insistencia ha tenido recompensa: 99 € q me he dejado en orbyt para q me tengas informado de la ruina q trae 2012.HappyNY”|0
292|Este país definitivamente me vuelve melancólico!|0
293|Con moneda y sin Unión Desventuras 11. @lbassetshttp://www.elpais.com/articulo/domingo/moneda/Union/elppor/20120101elpdmg_1/Tes vía @el_pais|0
294|Esta noche el gazpacho Alvalle simplemente no procede...|0
295|"""@albagarcii: hijo de puta, mal cancer te entre"" Gracias! Pues a ti un sagitario, ideal para emergencias de primera necesidad."|0
296|Me gusta la música y soy miope, pero esa falta de mujeres me llama la atención. En las sinfónicas españolas hay más presencia de mujeres.|0
297|Uno de mis clásicos: ponerme enfermo en cuanto tengo más de dos días de vacaciones. Feliz gripe nueva.|0
298|“@cultrun: Twitter es como cortar leña. Expones un argumento q es un tronco. Los demás dan hachazos. Mueves el leño, acabas con una flecha.”|0
299|El ministro de Hacienda, Cristobal Montoro, anuncia que el Gobierno tomara mas medidas urgentes contra el deficit esta semana. Vía rtve.es|0
300|Se congelan el sueldo de los funcionarios, pero algunos se siguen yendo de vacaciones gratis total. Top secret. @TelediarioInter 20:30|0
301|Se espera un nuevo comunicadod e ETA para después de las marchas de presos. ¿Escuchará el gobierno Rajoy? Nos responde Alberto lardiés.|0
302|Merkel, Sarkozy y Cameron coinciden: 2012 será un año duro. @TelediarioInter 20:30|0
303|El programa oculto del comisariado de los mercados era y es la carta- diktat del BCE:  Ajuste+Recortes+Reforma laboral+Privatizaciones.|0
304|Sigo mañana, ok?Hay mucho de qué hablar...ahora voy a ver una peli y a dormir q estoy rota. Buenas noches...|0
305|Nunca discutas con un idiota, la gente podría no notar la diferencia. Kant (Via @ifilosofia )|0
306|Creo @Juandecolmenero  que lo de @deguindosluis  es un fake. Así que nos hemos colado.|0
307|@julia_otero Para que luego digan que esto  es un medio de comunicación. Esto es un herramienta y peligrosa....|0
308|Y hoy, primera concentración del año de las víctimas del metro de Valencia http://t.co/gVcXgkHY|0
309|Los problemas del PSOE http://t.co/cZ8Lg0WC|0
310|Los gráficos no pueden hacer su trabajo en Justicia. Se oyen voces en alto que dicen “no se puede trabajar así”|0
311|Algo hemos avanzado “@JJCarmorenilla: ¿Puede volver a naufragar nuestra democracia como  tu narras que lo hizo la Revolución Francesa?|0
312|Que miedo, cuando se acabe la navidad y tengamos que enfrentarnos a la realidad, no? #porfiquenolleguereyes|0
313|Me gusta la libertad y la pluralidad. No me gusta q un medio de comunicación pase dificultades. Mi abrazo para los profesionales de #Publico|0
314|El PSOE dice que no basta con ser honrado sino q hay que parecerlo. ¿Tienen para predicar? Responde Ramón pi. @TelediarioInter 20:30|0
315|El T. Constitucional decidirá en Pleno sobre nuestro recurso contra el trámite de urgencia del golpe de mercado a la constitución española|0
316|Los jugadores del Madrid están tidavía en la discoteca del domingo! 0-2 Málaga.|0
317|RT @Elena_de_Miguel: Qué fuerte, Madrid 0-Málaga 2... + info: http://t.co/GSxxKnQs|0
318|Los médicos dejan la Comunidad Valenciana http://t.co/vSwXAbOT|0
319|Aquí esperando... Los viajes suelen tener retrasos, y casi siempre es el hombre el que espera... Aunque merece la pena esperar...?|0
320|Susto o muerte: lo podrido está en la herencia del PSOE - Dos Palabras http://t.co/Pzhljvjt vía @elconfidencial|0
321|Reflexión de mediodía a hilo de un email: se sabe que un imperio se desmorona cuando empieza a utilizar técnicas mafiosas de medio pelo.|0
322|@arsenioescolar Pues que algún inspector pase por mi calle, zona centro, que se hincha a recaudar!|0
323|Urdangarin pagó a la pareja rumana q atendía el palacete de Pedralbes con dinero público desviado a Aizoon. Aprovechategui sin límite|0
324|El presidente escondido tampoco hablará hoy #dóndeestáRajoy|0
325|Gabino de Lorenzo delegado del gobierno y Cascos presidente. No nos queda nada. El poder de la testosterona y la debilidad de Asturias.|0
326|Se ha montado la de Dios! A ver: habrá que sortearlo, o algo...|0
327|¿Por qué casi todos los Baltasar de este país destiñen? No al betún. No seamos cutres. Dignidad para el tercer Rey Mago.|0
328|El PNV tratando de impedir que el gobierno del PSE venda VPO a un fondo privado:creo que es una ilegalidad, tipificada http://t.co/hvUblmTS|0
329|RT @marcvidal: en 6 meses los españoles sacaron 54.000 millones de euros fuera de España http://t.co/pTEzE74F|0
330|En ABC contamos hoy la versión del PP sobre la ocultación del déficit por parte del PSOE. Puedes leerlo en Kyoskoymas|0
331|Los Reyes me han dejado el libro de Henry Kamen sobre Felipe V. Van con segundas? Pasaron antes por la Moncloa o por la Zarzuela?|0
332|ETA se endurece; Batasuna no ha logrado bajarles del monte. Se rompen. ¿Eso es bueno o malo? Nos responde Alberto Lardiés. @TelediarioInter|0
333|“@javiercasqueiro: Aquí está el roscón http://t.co/jkqaHJiM” un poco escaso|0
334|Eso digo yo!!!! “@AlbertGuardiaR: @Buenafuente estoy de camino a terratpack reyes edition, pq empezais tan tarde? @msamaranch”|0
335|Mañana tengo debate, esta vez en la SER. Espero que por discrepar no me pongan con Bin Laden y con el FBI al tiempo. Un poco de amabilidad!|0
336|Además no basta dar cuenta de una parte del presupuesto. Cuentas completas incluido patrimonio e intereses. También incompatibilidades.|0
337|#Chacón considera q el faisán es un tema fantasma|0
338|#Chacón estaba en el gobierno Zapatero? Parece como si no hubiera roto un plato en su vida...|0
339|Dice Chacón que España tiene acentos, y es verdad. Pero cuando PSC prohibió rotular en español no prohibió un acento, sino un idioma.|0
340|Si Ahmadinejad busca romper su aislamiento,ha elegido bien:Venezuela,Cuba,Ecuador,Nicaragua,Bolivia.|0
341|"Ya está en el blog mi tribuna de hoy en ABC ""Mentiras arriesgadas"" http://t.co/zCbErSdn sobre las medidas del Gobierno"|0
342|Dios, mañana arriba a las ocho y ya estoy con el insomnio de los co|0
343|Un fuerte catarro, empeora la salud de Manuel Fraga, de 89 años. Convalece en su casa de Madrid, acompañado de su familia|0
344|jolín, ya me queda menos... El deterioro cognitivo puede comenzar a partir de los 45 años http://t.co/qJrgm1wy|0
345|Espero no acabar igual “@FGSH: no he leido EPN todavia, pero leyendo el libro de A.Politkovskaya veo paralelismos en su lucha y la de Vd.”|0
346|Patxi López reclama acercamiento de presos. @TelediarioInter 20:30|0
347|"como los impuestos?“@sgueina: ""lo fácil debe ser contratar y lo difícil despedir"" (ministro Soria)Se lo pongo barato oiga barato(el despido)"|0
348|Llevo hora y media de pie, pero en realidad no me he despertado.|0
349|"Son los riesgos de hacer cine ""alternativo""."|0
350|Avanza el caso Noos: imputado Jaume Matas y también el apoderado de Aizoon  SL, una de las empresas de los duques http://t.co/AdQmhBfC|0
351|"Belén Esteban o el día de la marmota: ""Jesulín de Ubrique no tiene ni idea de su hija Andrea"" http://t.co/1QqpYDMD"|0
352|Increíble:  Rajoy dice que no nombró vicepresidente primero porque quería dar la cara sobre la crisis.  Cuándo y dónde ?|0
353|Ayuda RT @NKIESE: Ayuda porfa!! Necesitamos donadores de sangre O- y B- en Medica Sur para Regina Howard, es una amiga. RT pls!|0
354|Recortan 200 millones de euros a la rtve. Mal camino después que el anterior gobierno les suprimiera 500 millones de publicidad.|0
355|Que viene insomnio? No!!!! Mañana a las 7!!!! #ohagoyogaoyanosequé|0
356|No habrá comisión de ciencia e investigación, ni comisión de igualdad, ni tampoco comisión de medioambiente.|0
357|Damasiado frío Alonso (PSOE) en sus críticas al #rajoynazo1 Parece un técnico, no un político.|0
358|Viendo el debate donde el presidente iba a dar la cara para explicar su subida de impuestos. ¡Qué cambiado está Rajoy! http://t.co/uO5mNPRD|0
359|Lo que no explica Montoro, y es lo fundamental, es qué autonomías han incumplido y por cuánto. Y quién las gobierna.|0
360|El Gobierno no ampliará el plazo para que sindicatos y empresarios lleguen a un acuerdo|0
361|El gobierno recuerda que no conocía el déficit antes de llegar al poder. El Psoe se defiende señalando que si lo sabían.|0
362|Denuncia a la banca, la iglesia, la ley sinde, el escaso compromiso con el fraude, congelación del salario mínimo y funcionarios, rtve.|0
363|Hoy no le tiembla la mano. Ayer cueste lo que cueste. Y durante toda la crisis la austeridad hipócrita como ley del embudo y el rigor mortis|0
364|Qué interés hay en enfrentar el gasto de las distintas Administraciones? No hablar de Estado y autonomías sino del Estado de las autonomías|0
365|RT @GeekIndignado: Los fotógrafos desafían a la censura en el Congreso con unas polémicas imágenes de Mariano Rajoy http://t.co/MsLKQvNe|0
366|"""QUIEN NO HA AFRONTADO LA ADVERSIDAD NO CONOCE SU PROPIA FUERZA""         http://t.co/Zo7IT1Y2"|0
367|Telmo Martín da el perfil para ministro de Vivienda (o de burbuja inmobilaria). http://t.co/M2IeN3jN|0
368|La constructora del diputado millonario, Telmo Martín, vendió viviendas VPO con sobreprecio y fue sancionada http://t.co/x4qqiRuS|0
369|La solidaridad no es entre los asalariados, es d los que más tienen hacia el resto de la sociedad. La del Rajuste deja fuera a los más ricos|0
